"","iso3","year","population"
"1741","GEO",2008,"3848449"
"1742","GEO",2009,"3814419"
"1743","GEO",2010,"3786695"
"1744","GEO",2011,"3756441"
"1745","GEO",2012,"3728874"
"1746","GEO",2013,"3717668"
"1747","GEO",2014,"3719414"
"1748","GEO",2015,"3725276"
"1749","GEO",2016,"3727505"
"1750","GEO",2017,"3728004"
"1751","GEO",2018,"3726549"
"1752","GEO",2019,"3720161"
"1753","DEU",1996,"81914831"
"1754","DEU",1997,"82034771"
"1755","DEU",1998,"82047195"
"1756","DEU",1999,"82100243"
"1757","DEU",2000,"82211508"
"1758","DEU",2001,"82349925"
"1759","DEU",2002,"82488495"
"1760","DEU",2003,"82534176"
"1761","DEU",2004,"82516260"
"1762","DEU",2005,"82469422"
"1763","DEU",2006,"82376451"
"1764","DEU",2007,"82266372"
"1765","DEU",2008,"82110097"
"1766","DEU",2009,"81902307"
"1767","DEU",2010,"81776930"
"1768","DEU",2011,"80274983"
"1769","DEU",2012,"80425823"
"1770","DEU",2013,"80645605"
"1771","DEU",2014,"80982500"
"1772","DEU",2015,"81686611"
"1773","DEU",2016,"82348669"
"1774","DEU",2017,"82657002"
"1775","DEU",2018,"82905782"
"1776","DEU",2019,"83092962"
"1777","GHA",1996,"17462504"
"1778","GHA",1997,"17908977"
"1779","GHA",1998,"18357159"
"1780","GHA",1999,"18812369"
"1781","GHA",2000,"19278850"
"1782","GHA",2001,"19756929"
"1783","GHA",2002,"20246376"
"1784","GHA",2003,"20750308"
"1785","GHA",2004,"21272328"
"1786","GHA",2005,"21814648"
"1787","GHA",2006,"22379057"
"1788","GHA",2007,"22963946"
"1789","GHA",2008,"23563832"
"1790","GHA",2009,"24170943"
"1791","GHA",2010,"24779614"
"1792","GHA",2011,"25387713"
"1793","GHA",2012,"25996454"
"1794","GHA",2013,"26607641"
"1795","GHA",2014,"27224480"
"1796","GHA",2015,"27849203"
"1797","GHA",2016,"28481947"
"1798","GHA",2017,"29121464"
"1799","GHA",2018,"29767108"
"1800","GHA",2019,"30417858"
"1801","GIB",1996,"28970"
"1802","GIB",1997,"29404"
"1803","GIB",1998,"29945"
"1804","GIB",1999,"30526"
"1805","GIB",2000,"31081"
"1806","GIB",2001,"31604"
"1807","GIB",2002,"32097"
"1808","GIB",2003,"32556"
"1809","GIB",2004,"32930"
"1810","GIB",2005,"33222"
"1811","GIB",2006,"33420"
"1812","GIB",2007,"33524"
"1813","GIB",2008,"33570"
"1814","GIB",2009,"33562"
"1815","GIB",2010,"33585"
"1816","GIB",2011,"33608"
"1817","GIB",2012,"33653"
"1818","GIB",2013,"33694"
"1819","GIB",2014,"33726"
"1820","GIB",2015,"33742"
"1821","GIB",2016,"33738"
"1822","GIB",2017,"33723"
"1823","GIB",2018,"33715"
"1824","GIB",2019,"33706"
"1825","GRC",1996,"10608800"
"1826","GRC",1997,"10661259"
"1827","GRC",1998,"10720509"
"1828","GRC",1999,"10761698"
"1829","GRC",2000,"10805808"
"1830","GRC",2001,"10862132"
"1831","GRC",2002,"10902022"
"1832","GRC",2003,"10928070"
"1833","GRC",2004,"10955141"
"1834","GRC",2005,"10987314"
"1835","GRC",2006,"11020362"
"1836","GRC",2007,"11048473"
"1837","GRC",2008,"11077841"
"1838","GRC",2009,"11107017"
"1839","GRC",2010,"11121341"
"1840","GRC",2011,"11104899"
"1841","GRC",2012,"11045011"
"1842","GRC",2013,"10965211"
"1843","GRC",2014,"10892413"
"1844","GRC",2015,"10820883"
"1845","GRC",2016,"10775971"
"1846","GRC",2017,"10754679"
"1847","GRC",2018,"10732882"
"1848","GRC",2019,"10721582"
"1849","GRL",1996,"55900"
"1850","GRL",1997,"56000"
"1851","GRL",1998,"56100"
"1852","GRL",1999,"56100"
"1853","GRL",2000,"56200"
"1854","GRL",2001,"56350"
"1855","GRL",2002,"56609"
"1856","GRL",2003,"56765"
"1857","GRL",2004,"56911"
"1858","GRL",2005,"56935"
"1859","GRL",2006,"56774"
"1860","GRL",2007,"56555"
"1861","GRL",2008,"56328"
"1862","GRL",2009,"56323"
"1863","GRL",2010,"56905"
"1864","GRL",2011,"56890"
"1865","GRL",2012,"56810"
"1866","GRL",2013,"56483"
"1867","GRL",2014,"56295"
"1868","GRL",2015,"56114"
"1869","GRL",2016,"56186"
"1870","GRL",2017,"56172"
"1871","GRL",2018,"56023"
"1872","GRL",2019,"56225"
"1873","GRD",1996,"101003"
"1874","GRD",1997,"101567"
"1875","GRD",1998,"102023"
"1876","GRD",1999,"102429"
"1877","GRD",2000,"102837"
"1878","GRD",2001,"103242"
"1879","GRD",2002,"103636"
"1880","GRD",2003,"104003"
"1881","GRD",2004,"104346"
"1882","GRD",2005,"104658"
"1883","GRD",2006,"104938"
"1884","GRD",2007,"105183"
"1885","GRD",2008,"105457"
"1886","GRD",2009,"105787"
"1887","GRD",2010,"106227"
"1888","GRD",2011,"106786"
"1889","GRD",2012,"107452"
"1890","GRD",2013,"108172"
"1891","GRD",2014,"108900"
"1892","GRD",2015,"109603"
"1893","GRD",2016,"110263"
"1894","GRD",2017,"110874"
"1895","GRD",2018,"111449"
"1896","GRD",2019,"112002"
"1897","GUM",1996,"148061"
"1898","GUM",1997,"150303"
"1899","GUM",1998,"152274"
"1900","GUM",1999,"153955"
"1901","GUM",2000,"155323"
"1902","GUM",2001,"156395"
"1903","GUM",2002,"157173"
"1904","GUM",2003,"157723"
"1905","GUM",2004,"158094"
"1906","GUM",2005,"158406"
"1907","GUM",2006,"158649"
"1908","GUM",2007,"158848"
"1909","GUM",2008,"159037"
"1910","GUM",2009,"159232"
"1911","GUM",2010,"159439"
"1912","GUM",2011,"159690"
"1913","GUM",2012,"159990"
"1914","GUM",2013,"160415"
"1915","GUM",2014,"161007"
"1916","GUM",2015,"161851"
"1917","GUM",2016,"162948"
"1918","GUM",2017,"164281"
"1919","GUM",2018,"165770"
"1920","GUM",2019,"167295"
"1921","GTM",1996,"10536942"
"1922","GTM",1997,"10788362"
"1923","GTM",1998,"11046215"
"1924","GTM",1999,"11311078"
"1925","GTM",2000,"11589761"
"1926","GTM",2001,"11871565"
"1927","GTM",2002,"12147518"
"1928","GTM",2003,"12415334"
"1929","GTM",2004,"12682108"
"1930","GTM",2005,"12948292"
"1931","GTM",2006,"13213330"
"1932","GTM",2007,"13477017"
"1933","GTM",2008,"13739299"
"1934","GTM",2009,"14000190"
"1935","GTM",2010,"14259687"
"1936","GTM",2011,"14521515"
"1937","GTM",2012,"14781942"
"1938","GTM",2013,"15043981"
"1939","GTM",2014,"15306316"
